Equipment,Map Section,SL ID,Old SL ID,House No.,Street,City,Rate,Lamp,Luminaire,Bracket,Support,Connection,Valid From Date,Lamp Date,Luminaire Date,Bracket Date,Support Date,Connection Date,Longitude,Latitude
1001085651,SY,0,,,WESTERN DISTRIBUTOR,SYDNEY,3,MBF4*1000,4*1000W MBF,SUSPENDED,COLUMN 14M-15M,OH2,01/07/2020,01/01/2008,01/01/2008,01/01/2008,01/01/2008,01/01/2008,,
1001085656,SY,0,,,WESTERN DISTRIBUTOR,SYDNEY,3,MBF1*1000,1000W MBF,SUSPENDED,COLUMN 14M-15M,OH2,01/07/2020,01/01/2008,01/01/2008,01/01/2008,01/01/2008,01/01/2008,,
1001085659,SY,0,,,WESTERN DISTRIBUTOR,SYDNEY,3,MBF1*400,400W MBF,3.5,COLUMN 7M-10M,UG2,01/07/2020,01/01/2008,01/01/2008,01/01/2008,01/01/2008,01/01/2008,,
1001085663,SY,0,,,WESTERN DISTRIBUTOR,SYDNEY,3,MBF1*400,400W MBF,3.5,COLUMN 7M-10M,UG2,01/07/2020,01/01/2008,01/01/2008,01/01/2008,01/01/2008,01/01/2008,,
1001085667,SY,0,,,WESTERN DISTRIBUTOR,SYDNEY,3,MBF1*400,400W MBF,3.5,COLUMN 7M-10M,UG2,01/07/2020,01/01/2008,01/01/2008,01/01/2008,01/01/2008,01/01/2008,,
1001102104,RP,9250,P020026,27,THE CRESCENT,HOMEBUSH,3,SON1*250,250W SON,PRIVATE,PRIVATE,OH,01/07/2020,19/02/2009,19/02/2009,02/02/1979,02/02/1979,02/02/1979,151.0857655,-33.8668496
1001113190,LE,5326,P271441,313,GREAT NORTH RD,FIVE DOCK,3,INC1*100,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,22/06/1972,22/06/1972,22/06/1972,22/06/1972,22/06/1972,151.1306309,-33.8612033
1001116852,EP,0,P275927,,LANGSTON PL,EPPING,3,INC1*100,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,05/02/1974,05/02/1974,05/02/1974,05/02/1974,05/02/1974,,
1001119853,PE,14108,P278059,,OGILVY ST,PEAKHURST,3,TF1*80,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,15/10/2019,02/12/1988,02/12/1988,02/12/1988,02/12/1988,151.0485732,-33.9607120
1001125876,LE,12323,P272666,,BOOTH ST,ANNANDALE,3,INC1*100,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,13/06/1972,13/06/1972,13/06/1972,13/06/1972,13/06/1972,151.1734578,-33.8823209
1001135850,LE,16833,P272362,,DARLING ST,BALMAIN,3,INC1*100,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,13/06/1972,13/06/1972,13/06/1972,13/06/1972,13/06/1972,151.1728227,-33.8566015
1001140901,GO,3667,,OppOldPHut,PACIFIC HWY,WEST GOSFORD,1,SON1*250,250W SON,T6,WOOD POLE TRL,OH,01/07/2020,15/06/2015,21/12/1992,21/12/1992,21/12/1992,21/12/1992,151.3125798,-33.4270810
1001147015,JV,12869,,,PACIFIC HWY,BENNETTS GREEN,1,SON1*150,150W SON,6.0,WOOD POLE TRL,OH,01/07/2020,30/05/2017,10/12/2001,10/12/2001,10/12/2001,10/12/2001,151.6903160,-32.9916376
1001147020,JV,12873,,,PACIFIC HWY,BENNETTS GREEN,1,SON1*150,150W SON,6.0,WOOD POLE TRL,OH,01/07/2020,30/05/2017,10/12/2001,10/12/2001,10/12/2001,10/12/2001,151.6906717,-32.9910905
1001150543,GL,0,P020775,,VICTORIA ROAD,HUNTLEYS POINT,3,TF2*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1964,01/10/1964,01/10/1964,01/10/1964,01/10/1964,,
1001150548,GL,0,P020774,,VICTORIA ROAD,HUNTLEYS POINT,3,TF2*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1964,01/10/1964,01/10/1964,01/10/1964,01/10/1964,,
1001150553,GL,0,P020674,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150558,GL,0,P020670,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150574,GL,0,P020794,,JOUBERT ST,HUNTERS HILL,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150579,GL,0,P020676,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150594,GL,0,P020779,,VICTORIA ROAD,HUNTLEYS POINT,3,TF2*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1964,01/10/1964,01/10/1964,01/10/1964,01/10/1964,,
1001150599,GL,0,P020778,,VICTORIA ROAD,HUNTLEYS POINT,3,TF2*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1964,01/10/1964,01/10/1964,01/10/1964,01/10/1964,,
1001150609,GL,0,P020721,,JOUBERT ST,HUNTERS HILL,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150614,GL,0,P020722,,JOUBERT ST,HUNTERS HILL,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150619,GL,0,P020719,,JOUBERT ST,HUNTERS HILL,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150624,GL,0,P020653,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1001150638,GL,0,P020720,,JOUBERT ST,HUNTERS HILL,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150643,GL,0,P020723,,JOUBERT ST,HUNTERS HILL,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150648,GL,0,P020735,,VICTORIA ROAD,HUNTLEYS POINT,3,TF2*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1964,01/10/1964,01/10/1964,01/10/1964,01/10/1964,,
1001150653,GL,0,P020766,,VICTORIA ROAD,HUNTLEYS POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150659,GL,0,P020657,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150664,GL,0,P020767,,VICTORIA ROAD,HUNTLEYS POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150668,GL,0,P020768,,VICTORIA ROAD,HUNTLEYS POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150674,GL,0,P020658,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150679,GL,0,P020724,,JOUBERT ST,HUNTERS HILL,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150683,GL,0,P020660,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150689,GL,0,P020659,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150694,GL,0,P020726,,JOUBERT ST,HUNTERS HILL,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150699,GL,0,P020727,,JOUBERT ST,HUNTERS HILL,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150704,GL,0,P020728,,JOUBERT ST,HUNTERS HILL,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150709,GL,0,P020673,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150714,GL,0,P020671,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150724,GL,0,P020672,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150730,GL,0,P020734,,VICTORIA ROAD,HUNTLEYS POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1964,01/10/1964,01/10/1964,01/10/1964,01/10/1964,,
1001150735,GL,0,P020655,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150740,GL,0,P020725,,JOUBERT ST,HUNTERS HILL,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150745,GL,0,P020654,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1001150750,GL,0,P020733,,VICTORIA ROAD,HUNTLEYS POINT,3,MBF1*700,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1964,01/10/1964,01/10/1964,01/10/1964,01/10/1964,,
1001150756,GL,0,P020729,,JOUBERT ST,HUNTERS HILL,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150761,GL,0,P020730,,JOUBERT ST,HUNTERS HILL,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150766,GL,0,P020731,,JOUBERT ST,HUNTERS HILL,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150770,GL,0,P020732,,JOUBERT ST,HUNTERS HILL,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150774,GL,0,P020675,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150779,GL,0,P021291,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/05/1964,01/05/1964,01/05/1964,01/05/1964,01/05/1964,,
1001150784,GL,0,P021292,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/05/1964,01/05/1964,01/05/1964,01/05/1964,01/05/1964,,
1001150789,GL,0,P021293,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/05/1964,01/05/1964,01/05/1964,01/05/1964,01/05/1964,,
1001150794,GL,0,P020782,,VICTORIA ROAD,HUNTLEYS POINT,3,TF2*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1964,01/10/1964,01/10/1964,01/10/1964,01/10/1964,,
1001150799,GL,0,P021290,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/05/1964,01/05/1964,01/05/1964,01/05/1964,01/05/1964,,
1001150804,GL,0,P020791,,JOUBERT ST,HUNTERS HILL,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150809,GL,0,P021295,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/05/1964,01/05/1964,01/05/1964,01/05/1964,01/05/1964,,
1001150815,GL,0,P021288,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/05/1964,01/05/1964,01/05/1964,01/05/1964,01/05/1964,,
1001150820,GL,0,P021289,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/05/1964,01/05/1964,01/05/1964,01/05/1964,01/05/1964,,
1001150824,GL,0,P020683,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150830,GL,0,P020781,,VICTORIA ROAD,HUNTLEYS POINT,3,TF2*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1964,01/10/1964,01/10/1964,01/10/1964,01/10/1964,,
1001150835,GL,0,P020682,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150842,GL,0,P021294,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/05/1964,01/05/1964,01/05/1964,01/05/1964,01/05/1964,,
1001150846,GL,0,P021287,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150851,GL,0,P020685,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150856,GL,0,P020684,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150861,GL,0,P020677,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150866,GL,0,P020801,,JOUBERT ST,HUNTERS HILL,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1001150872,GL,0,P020802,,JOUBERT ST,HUNTERS HILL,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1964,01/10/1964,01/10/1964,01/10/1964,01/10/1964,,
1001150877,GL,0,P020803,,JOUBERT ST,HUNTERS HILL,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1001150881,GL,0,P020804,,JOUBERT ST,HUNTERS HILL,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1964,01/10/1964,01/10/1964,01/10/1964,01/10/1964,,
1001150886,GL,0,P020797,,JOUBERT ST,HUNTERS HILL,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150891,GL,0,P020798,,JOUBERT ST,HUNTERS HILL,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150896,GL,0,P020799,,JOUBERT ST,HUNTERS HILL,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1001150901,GL,0,P020800,,JOUBERT ST,HUNTERS HILL,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150905,GL,0,P020796,,JOUBERT ST,HUNTERS HILL,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150911,GL,0,P021297,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/05/1964,01/05/1964,01/05/1964,01/05/1964,01/05/1964,,
1001150916,GL,0,P020789,,JOUBERT ST,HUNTERS HILL,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150921,GL,0,P021296,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/05/1964,01/05/1964,01/05/1964,01/05/1964,01/05/1964,,
1001150926,GL,0,P020790,,JOUBERT ST,HUNTERS HILL,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150931,GL,0,P020788,,JOUBERT ST,HUNTERS HILL,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150941,GL,0,P020787,,JOUBERT ST,HUNTERS HILL,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001150951,GL,0,P020661,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150956,GL,0,P020686,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150961,GL,0,P020662,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150966,GL,0,P020664,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150970,GL,0,P020663,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150975,GL,0,P020666,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150980,GL,0,P020780,,VICTORIA ROAD,HUNTLEYS POINT,3,TF2*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1964,01/10/1964,01/10/1964,01/10/1964,01/10/1964,,
1001150986,GL,0,P020667,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150991,GL,0,P020668,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001150995,GL,0,P020678,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001156001,GL,0,P020665,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001156005,GL,0,P020681,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001156009,GL,0,P020792,,JOUBERT ST,HUNTERS HILL,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001156014,GL,0,P020680,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001156019,GL,0,P020679,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001156024,GL,0,P020669,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001156029,GL,0,P021283,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001156034,GL,92276,P021282,,BURNS BAY RD,LINLEY POINT,1,MBF1*250,250W MBF,T1,WOOD POLE TRL,OH,01/07/2020,26/03/2020,26/03/2020,26/03/2020,26/03/2020,01/09/1963,151.1480243,-33.8269252
1001156039,GL,0,P020793,,JOUBERT ST,HUNTERS HILL,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001156044,GL,0,P021286,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001156049,GL,0,P021285,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001156055,GL,0,P021284,,BURNS BAY RD,LINLEY POINT,3,MBF1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/09/1963,01/09/1963,01/09/1963,01/09/1963,01/09/1963,,
1001156067,GL,0,P020844,,BURNS BAY RD,LINLEY POINT,3,MBF1*700,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001156072,GL,0,P020837,,BURNS BAY RD,LINLEY POINT,3,MBF1*700,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001156077,GL,0,P020843,,BURNS BAY RD,LINLEY POINT,3,MBF1*700,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001156082,GL,0,P020845,,BURNS BAY RD,LINLEY POINT,3,MBF1*700,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001156092,GL,0,P020818,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001156098,GL,0,P020836,,BURNS BAY RD,LINLEY POINT,3,MBF1*700,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001156103,GL,0,P020846,,BURNS BAY RD,LINLEY POINT,3,MBF1*700,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001156108,GL,0,P020828,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1001156113,GL,0,P020819,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001156118,GL,0,P020842,,BURNS BAY RD,LINLEY POINT,3,MBF1*700,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001156123,GL,0,P020841,,BURNS BAY RD,LINLEY POINT,3,MBF1*700,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1001156128,GL,0,P020834,,BURNS BAY RD,LINLEY POINT,3,MBF1*700,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001156133,GL,0,P020785,,JOUBERT ST,HUNTERS HILL,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001156138,GL,0,P020833,,BURNS BAY RD,LINLEY POINT,3,MBF1*700,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
1001156143,GL,0,P020831,,BURNS BAY RD,LINLEY POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1001156149,GL,0,P020832,,BURNS BAY RD,LINLEY POINT,3,MBF1*700,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/12/1965,01/12/1965,01/12/1965,01/12/1965,01/12/1965,,
